,Unnamed: 0,CRSDep,CRSDepRound,ActDep,DepDelay,Origin,Dest,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Temp,DewPoint,RelHumidity,Precip,WindDir,WindSpeed,AirPressure
852,852,2008-01-21 08:00:00,2008-01-21 08:00:00,2008-01-21 08:14:00,14,ORD,CID,25.0,0.0,0.0,0.0,0.0,-12.8,-21.1,50.0,0.0,290.0,9.4,1038.4
860,860,2008-01-21 08:00:00,2008-01-21 08:00:00,2008-01-21 08:00:00,0,ORD,FSD,,,,,,-12.8,-21.1,50.0,0.0,290.0,9.4,1038.4
64,64,2008-01-21 08:45:00,2008-01-21 09:00:00,2008-01-21 09:44:00,59,ORD,EWR,0.0,0.0,5.0,0.0,46.0,-12.8,-21.1,50.0,0.0,310.0,7.6,1038.6
840,840,2008-01-21 09:28:00,2008-01-21 09:00:00,2008-01-21 10:27:00,59,ORD,BHM,0.0,0.0,59.0,0.0,0.0,-12.8,-21.1,50.0,0.0,310.0,7.6,1038.6
834,834,2008-01-21 09:00:00,2008-01-21 09:00:00,2008-01-21 09:00:00,0,ORD,ABE,,,,,,-12.8,-21.1,50.0,0.0,310.0,7.6,1038.6
838,838,2008-01-21 09:55:00,2008-01-21 10:00:00,2008-01-21 11:20:00,85,ORD,AUS,77.0,0.0,0.0,0.0,0.0,-12.8,-21.8,47.0,0.0,270.0,5.4,1038.5
848,848,2008-01-21 09:35:00,2008-01-21 10:00:00,2008-01-21 10:55:00,80,ORD,CAK,0.0,0.0,65.0,0.0,0.0,-12.8,-21.8,47.0,0.0,270.0,5.4,1038.5
841,841,2008-01-21 10:15:00,2008-01-21 10:00:00,2008-01-21 10:28:00,13,ORD,BMI,,,,,,-12.8,-21.8,47.0,0.0,270.0,5.4,1038.5
879,879,2008-01-21 11:22:00,2008-01-21 11:00:00,2008-01-21 13:00:00,98,ORD,ORF,0.0,0.0,97.0,0.0,0.0,-12.8,-21.1,50.0,0.0,,0.0,1039.0
844,844,2008-01-21 11:25:00,2008-01-21 11:00:00,2008-01-21 13:15:00,110,ORD,BUF,0.0,0.0,107.0,0.0,0.0,-12.8,-21.1,50.0,0.0,,0.0,1039.0
868,868,2008-01-21 10:58:00,2008-01-21 11:00:00,2008-01-21 10:58:00,0,ORD,LAN,,,,,,-12.8,-21.1,50.0,0.0,,0.0,1039.0
875,875,2008-01-21 12:11:00,2008-01-21 12:00:00,2008-01-21 13:35:00,84,ORD,OKC,0.0,0.0,78.0,0.0,0.0,-13.3,-17.3,72.0,,,0.0,1039.0
71,71,2008-01-21 12:05:00,2008-01-21 12:00:00,2008-01-21 13:25:00,80,ORD,IAH,6.0,0.0,24.0,0.0,74.0,-13.3,-17.3,72.0,,,0.0,1039.0
837,837,2008-01-21 11:55:00,2008-01-21 12:00:00,2008-01-21 13:04:00,69,ORD,ATW,0.0,0.0,71.0,0.0,0.0,-13.3,-17.3,72.0,,,0.0,1039.0
861,861,2008-01-21 13:17:00,2008-01-21 13:00:00,2008-01-21 14:46:00,89,ORD,FWA,80.0,0.0,0.0,0.0,0.0,-13.0,-16.0,78.0,,,0.0,
869,869,2008-01-21 13:10:00,2008-01-21 13:00:00,2008-01-21 13:36:00,26,ORD,MBS,0.0,0.0,26.0,0.0,0.0,-13.0,-16.0,78.0,,,0.0,
32,32,2008-01-21 12:40:00,2008-01-21 13:00:00,2008-01-21 14:20:00,100,ORD,EWR,13.0,0.0,0.0,0.0,72.0,-13.0,-16.0,78.0,,,0.0,
835,835,2008-01-21 14:14:00,2008-01-21 14:00:00,2008-01-21 18:10:00,236,ORD,ABE,267.0,0.0,0.0,0.0,0.0,-12.2,-15.6,76.0,0.3,160.0,5.4,1038.4
839,839,2008-01-21 13:58:00,2008-01-21 14:00:00,2008-01-21 14:45:00,47,ORD,AVP,0.0,0.0,45.0,0.0,0.0,-12.2,-15.6,76.0,0.3,160.0,5.4,1038.4
842,842,2008-01-21 13:35:00,2008-01-21 14:00:00,2008-01-21 15:25:00,110,ORD,BMI,0.0,0.0,97.0,0.0,0.0,-12.2,-15.6,76.0,0.3,160.0,5.4,1038.4
865,865,2008-01-21 14:34:00,2008-01-21 15:00:00,2008-01-21 15:20:00,46,ORD,GSP,0.0,0.0,37.0,0.0,0.0,-11.1,-14.3,77.0,0.3,150.0,11.2,1037.9
24,24,2008-01-21 15:00:00,2008-01-21 15:00:00,2008-01-21 16:06:00,66,ORD,IAH,8.0,0.0,23.0,0.0,58.0,-11.1,-14.3,77.0,0.3,150.0,11.2,1037.9
858,858,2008-01-21 14:50:00,2008-01-21 15:00:00,2008-01-21 17:06:00,136,ORD,DSM,0.0,0.0,145.0,0.0,0.0,-11.1,-14.3,77.0,0.3,150.0,11.2,1037.9
79,79,2008-01-21 16:00:00,2008-01-21 16:00:00,2008-01-21 17:15:00,75,ORD,EWR,0.0,0.0,2.0,0.0,34.0,-10.0,-13.9,73.0,,150.0,13.0,1037.0
846,846,2008-01-21 16:25:00,2008-01-21 16:00:00,2008-01-21 19:22:00,177,ORD,CAE,0.0,0.0,180.0,0.0,0.0,-10.0,-13.9,73.0,,150.0,13.0,1037.0
843,843,2008-01-21 16:10:00,2008-01-21 16:00:00,2008-01-21 18:12:00,122,ORD,BUF,0.0,0.0,158.0,0.0,0.0,-10.0,-13.9,73.0,,150.0,13.0,1037.0
2657,2657,2008-01-21 16:47:00,2008-01-21 17:00:00,2008-01-21 17:48:00,61,ORD,CID,0.0,0.0,0.0,0.0,71.0,-8.3,-15.1,58.0,0.0,160.0,20.5,1035.7
1360,1360,2008-01-21 17:30:00,2008-01-21 17:00:00,2008-01-21 19:54:00,144,ORD,JFK,0.0,140.0,0.0,0.0,0.0,-8.3,-15.1,58.0,0.0,160.0,20.5,1035.7
836,836,2008-01-21 16:38:00,2008-01-21 17:00:00,2008-01-21 17:14:00,36,ORD,ABE,0.0,0.0,42.0,0.0,0.0,-8.3,-15.1,58.0,0.0,160.0,20.5,1035.7
36,36,2008-01-21 17:42:00,2008-01-21 18:00:00,2008-01-21 17:45:00,3,ORD,CLE,,,,,,-7.2,-14.9,54.0,0.0,160.0,16.6,1033.9
845,845,2008-01-21 18:30:00,2008-01-21 18:00:00,2008-01-21 22:24:00,234,ORD,CAE,0.0,0.0,230.0,0.0,0.0,-7.2,-14.9,54.0,0.0,160.0,16.6,1033.9
855,855,2008-01-21 18:05:00,2008-01-21 18:00:00,2008-01-21 21:31:00,206,ORD,CLT,0.0,0.0,204.0,0.0,0.0,-7.2,-14.9,54.0,0.0,160.0,16.6,1033.9
870,870,2008-01-21 19:30:00,2008-01-21 19:00:00,2008-01-21 22:45:00,195,ORD,MBS,195.0,0.0,0.0,0.0,0.0,-5.6,-14.4,50.0,0.0,150.0,22.3,1031.2
859,859,2008-01-21 19:00:00,2008-01-21 19:00:00,2008-01-21 22:31:00,211,ORD,DSM,0.0,0.0,230.0,0.0,0.0,-5.6,-14.4,50.0,0.0,150.0,22.3,1031.2
849,849,2008-01-21 19:30:00,2008-01-21 19:00:00,2008-01-21 00:41:00,311,ORD,CAK,307.0,0.0,0.0,0.0,0.0,-5.6,-14.4,50.0,0.0,150.0,22.3,1031.2
853,853,2008-01-21 20:20:00,2008-01-21 20:00:00,2008-01-21 22:04:00,104,ORD,CID,116.0,0.0,0.0,0.0,0.0,-4.4,-14.3,46.0,0.0,160.0,24.1,1028.9
2669,2669,2008-01-21 20:10:00,2008-01-21 20:00:00,2008-01-21 20:12:00,2,ORD,SAT,,,,,,-4.4,-14.3,46.0,0.0,160.0,24.1,1028.9
2673,2673,2008-01-21 20:00:00,2008-01-21 20:00:00,2008-01-21 20:25:00,25,ORD,SGF,0.0,0.0,0.0,0.0,73.0,-4.4,-14.3,46.0,0.0,160.0,24.1,1028.9
854,854,2008-01-21 20:55:00,2008-01-21 21:00:00,2008-01-21 23:10:00,135,ORD,CLT,121.0,0.0,0.0,0.0,0.0,-4.4,-15.1,43.0,0.0,140.0,18.4,1027.2
867,867,2008-01-21 21:30:00,2008-01-21 21:00:00,2008-01-21 22:27:00,57,ORD,LAN,92.0,0.0,0.0,0.0,0.0,-4.4,-15.1,43.0,0.0,140.0,18.4,1027.2
874,874,2008-01-21 21:30:00,2008-01-21 21:00:00,2008-01-21 01:55:00,265,ORD,MSN,0.0,0.0,276.0,0.0,0.0,-4.4,-15.1,43.0,0.0,140.0,18.4,1027.2
5305,5305,2008-01-21 21:40:00,2008-01-21 22:00:00,2008-01-21 23:16:00,96,ORD,MSP,11.0,0.0,0.0,0.0,80.0,-3.9,-13.8,46.0,0.0,170.0,13.0,1026.9
14936,14936,2008-01-21 21:55:00,2008-01-21 22:00:00,2008-01-21 01:19:00,204,ORD,DTW,82.0,24.0,3.0,0.0,98.0,-3.9,-13.8,46.0,0.0,170.0,13.0,1026.9
12640,12640,2008-01-21 21:35:00,2008-01-21 22:00:00,2008-01-21 21:54:00,19,ORD,GRR,0.0,15.0,38.0,0.0,4.0,-3.9,-13.8,46.0,0.0,170.0,13.0,1026.9
937,937,2008-01-22 06:28:00,2008-01-22 06:00:00,2008-01-22 07:13:00,45,ORD,SAV,0.0,77.0,0.0,0.0,0.0,-2.8,-4.4,89.0,,190.0,14.8,1018.7
2731,2731,2008-01-22 06:00:00,2008-01-22 06:00:00,2008-01-22 08:31:00,151,ORD,CVG,155.0,0.0,0.0,0.0,0.0,-2.8,-4.4,89.0,,190.0,14.8,1018.7
2764,2764,2008-01-22 06:17:00,2008-01-22 06:00:00,2008-01-22 06:17:00,0,ORD,CID,,,,,,-2.8,-4.4,89.0,,190.0,14.8,1018.7
85,85,2008-01-22 06:45:00,2008-01-22 07:00:00,2008-01-22 07:02:00,17,ORD,EWR,,,,,,-2.0,-4.0,86.0,,200.0,24.1,
901,901,2008-01-22 07:28:00,2008-01-22 07:00:00,2008-01-22 07:30:00,2,ORD,BUF,,,,,,-2.0,-4.0,86.0,,200.0,24.1,
899,899,2008-01-22 06:45:00,2008-01-22 07:00:00,2008-01-22 07:30:00,45,ORD,BNA,0.0,0.0,32.0,0.0,0.0,-2.0,-4.0,86.0,,200.0,24.1,
82,82,2008-01-22 08:25:00,2008-01-22 08:00:00,2008-01-22 09:02:00,37,ORD,CLE,0.0,0.0,2.0,0.0,22.0,-2.2,-3.9,88.0,,210.0,22.3,1016.0
908,908,2008-01-22 08:30:00,2008-01-22 08:00:00,2008-01-22 10:05:00,95,ORD,CHS,0.0,0.0,85.0,0.0,0.0,-2.2,-3.9,88.0,,210.0,22.3,1016.0
916,916,2008-01-22 08:00:00,2008-01-22 08:00:00,2008-01-22 08:16:00,16,ORD,FSD,0.0,0.0,0.0,0.0,28.0,-2.2,-3.9,88.0,,210.0,22.3,1016.0
895,895,2008-01-22 09:28:00,2008-01-22 09:00:00,2008-01-22 16:21:00,413,ORD,BHM,404.0,0.0,0.0,0.0,0.0,-2.2,-3.9,88.0,0.3,220.0,20.5,1015.3
889,889,2008-01-22 09:00:00,2008-01-22 09:00:00,2008-01-22 09:22:00,22,ORD,ABE,15.0,0.0,0.0,0.0,0.0,-2.2,-3.9,88.0,0.3,220.0,20.5,1015.3
912,912,2008-01-22 09:04:00,2008-01-22 09:00:00,2008-01-22 09:08:00,4,ORD,COS,20.0,0.0,0.0,0.0,0.0,-2.2,-3.9,88.0,0.3,220.0,20.5,1015.3
896,896,2008-01-22 10:15:00,2008-01-22 10:00:00,2008-01-22 11:28:00,73,ORD,BMI,82.0,0.0,0.0,0.0,0.0,-1.7,-3.9,85.0,,220.0,20.5,1014.6
906,906,2008-01-22 09:35:00,2008-01-22 10:00:00,2008-01-22 12:16:00,161,ORD,CAK,158.0,0.0,0.0,0.0,0.0,-1.7,-3.9,85.0,,220.0,20.5,1014.6
893,893,2008-01-22 09:55:00,2008-01-22 10:00:00,2008-01-22 13:33:00,218,ORD,AUS,227.0,0.0,0.0,0.0,0.0,-1.7,-3.9,85.0,,220.0,20.5,1014.6
902,902,2008-01-22 11:25:00,2008-01-22 11:00:00,2008-01-22 11:58:00,33,ORD,BUF,43.0,0.0,0.0,0.0,0.0,-1.7,-3.9,85.0,0.3,230.0,18.4,1014.3
921,921,2008-01-22 10:58:00,2008-01-22 11:00:00,2008-01-22 13:43:00,165,ORD,LAN,0.0,0.0,0.0,0.0,152.0,-1.7,-3.9,85.0,0.3,230.0,18.4,1014.3
933,933,2008-01-22 11:22:00,2008-01-22 11:00:00,2008-01-22 11:58:00,36,ORD,ORF,0.0,0.0,40.0,0.0,0.0,-1.7,-3.9,85.0,0.3,230.0,18.4,1014.3
929,929,2008-01-22 12:11:00,2008-01-22 12:00:00,2008-01-22 14:00:00,109,ORD,OKC,0.0,0.0,89.0,0.0,0.0,-5.0,-7.1,85.0,0.3,330.0,35.3,1015.0
892,892,2008-01-22 11:55:00,2008-01-22 12:00:00,2008-01-22 13:36:00,101,ORD,ATW,0.0,0.0,92.0,0.0,0.0,-5.0,-7.1,85.0,0.3,330.0,35.3,1015.0
23,23,2008-01-22 12:05:00,2008-01-22 12:00:00,2008-01-22 13:47:00,102,ORD,IAH,0.0,16.0,0.0,0.0,80.0,-5.0,-7.1,85.0,0.3,330.0,35.3,1015.0
936,936,2008-01-22 13:15:00,2008-01-22 13:00:00,2008-01-22 14:31:00,76,ORD,SAT,72.0,0.0,0.0,0.0,0.0,-7.2,-10.1,80.0,0.3,330.0,25.9,1016.5
47,47,2008-01-22 12:40:00,2008-01-22 13:00:00,2008-01-22 15:58:00,198,ORD,EWR,0.0,0.0,230.0,0.0,0.0,-7.2,-10.1,80.0,0.3,330.0,25.9,1016.5
922,922,2008-01-22 13:10:00,2008-01-22 13:00:00,2008-01-22 14:44:00,94,ORD,MBS,0.0,0.0,85.0,0.0,0.0,-7.2,-10.1,80.0,0.3,330.0,25.9,1016.5
894,894,2008-01-22 13:58:00,2008-01-22 14:00:00,2008-01-22 16:14:00,136,ORD,AVP,0.0,0.0,129.0,0.0,0.0,-9.4,-12.2,80.0,,330.0,25.9,1018.3
897,897,2008-01-22 13:35:00,2008-01-22 14:00:00,2008-01-22 16:10:00,155,ORD,BMI,0.0,0.0,169.0,0.0,0.0,-9.4,-12.2,80.0,,330.0,25.9,1018.3
890,890,2008-01-22 14:14:00,2008-01-22 14:00:00,2008-01-22 16:46:00,152,ORD,ABE,144.0,0.0,0.0,0.0,0.0,-9.4,-12.2,80.0,,330.0,25.9,1018.3
38,38,2008-01-22 15:00:00,2008-01-22 15:00:00,2008-01-22 15:29:00,29,ORD,IAH,0.0,11.0,16.0,0.0,18.0,-10.0,-13.9,73.0,,320.0,27.7,1019.7
924,924,2008-01-22 15:20:00,2008-01-22 15:00:00,2008-01-22 17:08:00,108,ORD,MCI,0.0,0.0,104.0,0.0,0.0,-10.0,-13.9,73.0,,320.0,27.7,1019.7
915,915,2008-01-22 14:50:00,2008-01-22 15:00:00,2008-01-22 17:04:00,134,ORD,DSM,0.0,0.0,134.0,0.0,0.0,-10.0,-13.9,73.0,,320.0,27.7,1019.7
904,904,2008-01-22 16:25:00,2008-01-22 16:00:00,2008-01-22 18:30:00,125,ORD,CAE,0.0,0.0,124.0,0.0,0.0,-10.0,-14.4,70.0,,320.0,20.5,1020.6
1364,1364,2008-01-22 16:15:00,2008-01-22 16:00:00,2008-01-22 16:45:00,30,ORD,CVG,,,,,,-10.0,-14.4,70.0,,320.0,20.5,1020.6
10,10,2008-01-22 16:00:00,2008-01-22 16:00:00,2008-01-22 18:26:00,146,ORD,EWR,0.0,0.0,14.0,0.0,86.0,-10.0,-14.4,70.0,,320.0,20.5,1020.6
935,935,2008-01-22 16:35:00,2008-01-22 17:00:00,2008-01-22 19:28:00,173,ORD,ROC,0.0,0.0,162.0,0.0,0.0,-9.4,-14.4,67.0,0.0,300.0,22.3,1021.5
1367,1367,2008-01-22 17:30:00,2008-01-22 17:00:00,2008-01-22 19:30:00,120,ORD,JFK,0.0,110.0,0.0,0.0,0.0,-9.4,-14.4,67.0,0.0,300.0,22.3,1021.5
891,891,2008-01-22 16:38:00,2008-01-22 17:00:00,2008-01-22 20:57:00,259,ORD,ABE,0.0,0.0,242.0,0.0,0.0,-9.4,-14.4,67.0,0.0,300.0,22.3,1021.5
49,49,2008-01-22 17:42:00,2008-01-22 18:00:00,2008-01-22 20:05:00,143,ORD,CLE,0.0,0.0,0.0,0.0,130.0,-8.9,-14.5,64.0,0.0,300.0,20.5,1021.6
911,911,2008-01-22 18:05:00,2008-01-22 18:00:00,2008-01-22 19:54:00,109,ORD,CLT,0.0,0.0,96.0,0.0,0.0,-8.9,-14.5,64.0,0.0,300.0,20.5,1021.6
903,903,2008-01-22 18:30:00,2008-01-22 18:00:00,2008-01-22 20:42:00,132,ORD,CAE,126.0,0.0,0.0,0.0,0.0,-8.9,-14.5,64.0,0.0,300.0,20.5,1021.6
932,932,2008-01-22 19:30:00,2008-01-22 19:00:00,2008-01-22 21:35:00,125,ORD,ORF,0.0,0.0,117.0,0.0,0.0,-8.9,-14.5,64.0,0.0,270.0,18.4,1021.0
923,923,2008-01-22 19:30:00,2008-01-22 19:00:00,2008-01-22 21:56:00,146,ORD,MBS,0.0,0.0,146.0,0.0,0.0,-8.9,-14.5,64.0,0.0,270.0,18.4,1021.0
900,900,2008-01-22 19:30:00,2008-01-22 19:00:00,2008-01-22 22:24:00,174,ORD,BNA,161.0,0.0,0.0,0.0,0.0,-8.9,-14.5,64.0,0.0,270.0,18.4,1021.0
909,909,2008-01-22 20:20:00,2008-01-22 20:00:00,2008-01-22 23:20:00,180,ORD,CID,0.0,0.0,170.0,0.0,0.0,-8.9,-15.7,58.0,0.0,270.0,24.1,1020.5
913,913,2008-01-22 19:55:00,2008-01-22 20:00:00,2008-01-22 23:07:00,192,ORD,CWA,0.0,0.0,203.0,0.0,0.0,-8.9,-15.7,58.0,0.0,270.0,24.1,1020.5
2751,2751,2008-01-22 20:10:00,2008-01-22 20:00:00,2008-01-22 20:36:00,26,ORD,SAT,0.0,0.0,0.0,0.0,35.0,-8.9,-15.7,58.0,0.0,270.0,24.1,1020.5
898,898,2008-01-22 21:20:00,2008-01-22 21:00:00,2008-01-22 00:41:00,201,ORD,BMI,0.0,0.0,189.0,0.0,0.0,-9.4,-15.5,61.0,0.0,250.0,20.5,1020.0
928,928,2008-01-22 21:30:00,2008-01-22 21:00:00,2008-01-22 23:06:00,96,ORD,MSN,0.0,0.0,83.0,0.0,0.0,-9.4,-15.5,61.0,0.0,250.0,20.5,1020.0
910,910,2008-01-22 20:55:00,2008-01-22 21:00:00,2008-01-22 22:48:00,113,ORD,CLT,0.0,0.0,106.0,0.0,0.0,-9.4,-15.5,61.0,0.0,250.0,20.5,1020.0
10004,10004,2008-01-22 22:05:00,2008-01-22 22:00:00,2008-01-22 23:05:00,60,ORD,CMI,58.0,0.0,0.0,0.0,0.0,-11.1,-17.7,58.0,0.0,260.0,33.5,1020.4
5306,5306,2008-01-22 21:40:00,2008-01-22 22:00:00,2008-01-22 22:28:00,48,ORD,MSP,0.0,0.0,0.0,0.0,43.0,-11.1,-17.7,58.0,0.0,260.0,33.5,1020.4
12641,12641,2008-01-22 21:35:00,2008-01-22 22:00:00,2008-01-22 23:47:00,132,ORD,GRR,60.0,0.0,0.0,0.0,68.0,-11.1,-17.7,58.0,0.0,260.0,33.5,1020.4
2830,2830,2008-01-23 06:00:00,2008-01-23 06:00:00,2008-01-23 07:34:00,94,ORD,CVG,107.0,0.0,0.0,0.0,0.0,-11.7,-16.8,66.0,0.0,260.0,16.6,1019.8
975,975,2008-01-23 06:28:00,2008-01-23 06:00:00,2008-01-23 06:38:00,10,ORD,SAV,,,,,,-11.7,-16.8,66.0,0.0,260.0,16.6,1019.8
960,960,2008-01-23 06:30:00,2008-01-23 06:00:00,2008-01-23 07:08:00,38,ORD,DSM,37.0,0.0,0.0,0.0,0.0,-11.7,-16.8,66.0,0.0,260.0,16.6,1019.8
2835,2835,2008-01-23 07:00:00,2008-01-23 07:00:00,2008-01-23 07:26:00,26,ORD,FWA,0.0,0.0,0.0,0.0,17.0,-12.2,-17.3,66.0,0.0,260.0,13.0,1020.2
1374,1374,2008-01-23 07:00:00,2008-01-23 07:00:00,2008-01-23 07:00:00,0,ORD,JFK,,,,,,-12.2,-17.3,66.0,0.0,260.0,13.0,1020.2
2870,2870,2008-01-23 06:32:00,2008-01-23 07:00:00,2008-01-23 07:10:00,38,ORD,SDF,40.0,0.0,0.0,0.0,0.0,-12.2,-17.3,66.0,0.0,260.0,13.0,1020.2
968,968,2008-01-23 08:25:00,2008-01-23 08:00:00,2008-01-23 11:03:00,158,ORD,MHT,174.0,0.0,0.0,0.0,0.0,-13.3,-17.3,72.0,0.0,260.0,11.2,1020.2
967,967,2008-01-23 07:35:00,2008-01-23 08:00:00,2008-01-23 08:09:00,34,ORD,MDT,35.0,0.0,0.0,0.0,0.0,-13.3,-17.3,72.0,0.0,260.0,11.2,1020.2
954,954,2008-01-23 08:00:00,2008-01-23 08:00:00,2008-01-23 08:32:00,32,ORD,CID,26.0,0.0,0.0,0.0,0.0,-13.3,-17.3,72.0,0.0,260.0,11.2,1020.2
972,972,2008-01-23 09:10:00,2008-01-23 09:00:00,2008-01-23 09:10:00,0,ORD,ORF,,,,,,-13.9,-17.9,72.0,0.0,260.0,13.0,1020.1
957,957,2008-01-23 09:04:00,2008-01-23 09:00:00,2008-01-23 09:30:00,26,ORD,COS,23.0,0.0,0.0,0.0,0.0,-13.9,-17.9,72.0,0.0,260.0,13.0,1020.1
949,949,2008-01-23 09:05:00,2008-01-23 09:00:00,2008-01-23 09:06:00,1,ORD,CAE,,,,,,-13.9,-17.9,72.0,0.0,260.0,13.0,1020.1
977,977,2008-01-23 09:45:00,2008-01-23 10:00:00,2008-01-23 10:29:00,44,ORD,SBN,0.0,0.0,0.0,0.0,57.0,-14.4,-18.3,72.0,0.0,260.0,7.6,1019.9
952,952,2008-01-23 09:35:00,2008-01-23 10:00:00,2008-01-23 10:15:00,40,ORD,CAK,57.0,0.0,0.0,0.0,0.0,-14.4,-18.3,72.0,0.0,260.0,7.6,1019.9
945,945,2008-01-23 09:55:00,2008-01-23 10:00:00,2008-01-23 09:55:00,0,ORD,AUS,,,,,,-14.4,-18.3,72.0,0.0,260.0,7.6,1019.9
947,947,2008-01-23 11:25:00,2008-01-23 11:00:00,2008-01-23 13:22:00,117,ORD,BUF,108.0,0.0,0.0,0.0,0.0,-15.0,-18.3,76.0,0.0,260.0,9.4,1019.9
973,973,2008-01-23 11:10:00,2008-01-23 11:00:00,2008-01-23 11:11:00,1,ORD,RDU,,,,,,-15.0,-18.3,76.0,0.0,260.0,9.4,1019.9
963,963,2008-01-23 10:58:00,2008-01-23 11:00:00,2008-01-23 12:14:00,76,ORD,LAN,79.0,0.0,0.0,0.0,0.0,-15.0,-18.3,76.0,0.0,260.0,9.4,1019.9
1370,1370,2008-01-23 12:10:00,2008-01-23 12:00:00,2008-01-23 12:15:00,5,ORD,CVG,,,,,,-15.0,-18.3,76.0,0.0,270.0,11.2,1020.2
970,970,2008-01-23 12:11:00,2008-01-23 12:00:00,2008-01-23 13:13:00,62,ORD,OKC,68.0,0.0,0.0,0.0,0.0,-15.0,-18.3,76.0,0.0,270.0,11.2,1020.2
35,35,2008-01-23 12:05:00,2008-01-23 12:00:00,2008-01-23 12:38:00,33,ORD,IAH,33.0,0.0,20.0,0.0,0.0,-15.0,-18.3,76.0,0.0,270.0,11.2,1020.2
964,964,2008-01-23 13:10:00,2008-01-23 13:00:00,2008-01-23 14:30:00,80,ORD,MBS,0.0,0.0,0.0,0.0,101.0,-14.4,-17.9,75.0,0.0,280.0,9.4,1020.1
961,961,2008-01-23 13:17:00,2008-01-23 13:00:00,2008-01-23 15:32:00,135,ORD,FWA,0.0,0.0,0.0,0.0,172.0,-14.4,-17.9,75.0,0.0,280.0,9.4,1020.1
72,72,2008-01-23 12:40:00,2008-01-23 13:00:00,2008-01-23 13:39:00,59,ORD,EWR,0.0,0.0,40.0,0.0,0.0,-14.4,-17.9,75.0,0.0,280.0,9.4,1020.1
971,971,2008-01-23 14:10:00,2008-01-23 14:00:00,2008-01-23 16:09:00,119,ORD,ORF,139.0,0.0,0.0,0.0,0.0,-13.9,-17.9,72.0,0.0,290.0,9.4,1020.2
951,951,2008-01-23 14:18:00,2008-01-23 14:00:00,2008-01-23 18:05:00,227,ORD,CAE,0.0,0.0,216.0,0.0,0.0,-13.9,-17.9,72.0,0.0,290.0,9.4,1020.2
946,946,2008-01-23 13:35:00,2008-01-23 14:00:00,2008-01-23 14:59:00,84,ORD,BMI,0.0,0.0,0.0,0.0,89.0,-13.9,-17.9,72.0,0.0,290.0,9.4,1020.2
962,962,2008-01-23 14:34:00,2008-01-23 15:00:00,2008-01-23 15:21:00,47,ORD,GSP,0.0,0.0,0.0,0.0,77.0,-13.3,-17.8,69.0,0.0,300.0,9.4,1020.6
52,52,2008-01-23 15:00:00,2008-01-23 15:00:00,2008-01-23 16:04:00,64,ORD,IAH,0.0,9.0,42.0,0.0,55.0,-13.3,-17.8,69.0,0.0,300.0,9.4,1020.6
958,958,2008-01-23 14:50:00,2008-01-23 15:00:00,2008-01-23 15:02:00,12,ORD,DSM,30.0,0.0,0.0,0.0,0.0,-13.3,-17.8,69.0,0.0,300.0,9.4,1020.6
90,90,2008-01-23 16:00:00,2008-01-23 16:00:00,2008-01-23 17:56:00,116,ORD,EWR,0.0,0.0,28.0,0.0,85.0,-12.8,-17.1,70.0,,270.0,9.4,1021.0
979,979,2008-01-23 16:25:00,2008-01-23 16:00:00,2008-01-23 21:45:00,320,ORD,SPI,0.0,0.0,345.0,0.0,0.0,-12.8,-17.1,70.0,,270.0,9.4,1021.0
950,950,2008-01-23 16:25:00,2008-01-23 16:00:00,2008-01-23 21:31:00,306,ORD,CAE,0.0,0.0,0.0,0.0,321.0,-12.8,-17.1,70.0,,270.0,9.4,1021.0
2863,2863,2008-01-23 16:40:00,2008-01-23 17:00:00,2008-01-23 18:43:00,123,ORD,PIT,0.0,0.0,0.0,0.0,131.0,-12.0,-16.0,72.0,,260.0,11.2,
2864,2864,2008-01-23 16:40:00,2008-01-23 17:00:00,2008-01-23 17:36:00,56,ORD,ORF,0.0,0.0,0.0,0.0,56.0,-12.0,-16.0,72.0,,260.0,11.2,
2834,2834,2008-01-23 16:47:00,2008-01-23 17:00:00,2008-01-23 18:11:00,84,ORD,CID,0.0,0.0,0.0,0.0,89.0,-12.0,-16.0,72.0,,260.0,11.2,
22,22,2008-01-23 17:42:00,2008-01-23 18:00:00,2008-01-23 20:57:00,195,ORD,CLE,0.0,0.0,0.0,0.0,182.0,-11.1,-15.0,73.0,,250.0,7.6,1020.4
948,948,2008-01-23 18:30:00,2008-01-23 18:00:00,2008-01-23 22:30:00,240,ORD,CAE,0.0,0.0,239.0,0.0,0.0,-11.1,-15.0,73.0,,250.0,7.6,1020.4
956,956,2008-01-23 18:05:00,2008-01-23 18:00:00,2008-01-23 20:48:00,163,ORD,CLT,0.0,0.0,249.0,0.0,0.0,-11.1,-15.0,73.0,,250.0,7.6,1020.4
965,965,2008-01-23 19:30:00,2008-01-23 19:00:00,2008-01-23 21:16:00,106,ORD,MBS,0.0,0.0,0.0,0.0,126.0,-10.6,-14.3,74.0,,270.0,11.2,1019.5
959,959,2008-01-23 19:00:00,2008-01-23 19:00:00,2008-01-23 19:03:00,3,ORD,DSM,20.0,0.0,0.0,0.0,0.0,-10.6,-14.3,74.0,,270.0,11.2,1019.5
953,953,2008-01-23 19:30:00,2008-01-23 19:00:00,2008-01-23 21:40:00,130,ORD,CAK,156.0,0.0,0.0,0.0,0.0,-10.6,-14.3,74.0,,270.0,11.2,1019.5
